id	tname	datecollected	latitude	longitude	depth	temperature	salinity	nitrate	oxygen	phosphate	silicate
727851807	Raja montagui	15/03/2007	58.307	-8.4733	168	9.55	35.363	11.325	6.018	0.737	4.935
727853497	Scyliorhinus canicula	07/03/1992	55.85	-9.0167	140	10.09	35.412	10.361	5.922	0.691	4.269
727921100	Squalus acanthias	09/11/1996	55.85	-9	145	10.09	35.412	10.361	5.922	0.691	4.269
727853311	Scyliorhinus canicula	21/11/1992	57.3167	-8.4667	152	9.75	35.39	10.833	5.939	0.697	4.848
727853530	Scyliorhinus canicula	07/03/1992	55.85	-9.0167	140	10.09	35.412	10.361	5.922	0.691	4.269
727853697	Scyliorhinus canicula	11/03/1992	56.8833	-7.2167	155						
727854219	Squalus acanthias	02/03/1992	59.4667	-3.85	150						
727919594	Scyliorhinus canicula	09/11/1996	55.85	-9	145	10.09	35.412	10.361	5.922	0.691	4.269
727919606	Scyliorhinus canicula	09/11/1996	55.85	-9	145	10.09	35.412	10.361	5.922	0.691	4.269
727919648	Scyliorhinus canicula	09/11/1996	55.3	-8.5	93	10.091	35.319	9.886	5.907	0.685	4.255
727860588	Scyliorhinus canicula	15/11/2007	59.4275	-5.3295	100	9.143	35.225	10.021	6.095	0.7	4.143
727863372	Scyliorhinus canicula	25/03/2007	56.5518	-7.3322	150						
727930205	Squalus acanthias	23/11/2006	57.7298	-9.0857	156	9.707	35.373	11.122	5.968	0.723	4.729
727930568	Squalus acanthias	03/12/2006	57.1052	-7.0263	144						
727867724	Scyliorhinus canicula	27/11/2007	55.9888	-7.2443	110						
727867618	Scyliorhinus canicula	27/11/2007	55.9888	-7.2443	110						
727868058	Scyliorhinus canicula	28/11/2007	56.7608	-6.944	135						
727869888	Scyliorhinus canicula	23/11/1993	55.8167	-8.2	150						
727934610	Scyliorhinus canicula	19/11/2004	55.4637	-9.2773	140	10.09	35.412	10.361	5.922	0.691	4.269
727870986	Squalus acanthias	30/11/1993	50.1833	-10.5667	150	10.716	35.486	8.721	5.862	0.55	3.324
727936195	Scyliorhinus canicula	19/11/2004	55.4637	-9.2773	140	10.09	35.412	10.361	5.922	0.691	4.269
727946440	Raja montagui	15/03/1997	58.5667	-5.6	134						
727940838	Scyliorhinus canicula	19/11/2004	55.4637	-9.2773	140	10.09	35.412	10.361	5.922	0.691	4.269
727946402	Raja montagui	11/03/1997	56.2167	-7.2167	92	9.732	35.183	10.14	5.823	0.669	3.744
727946441	Raja montagui	15/03/1997	58.5667	-5.6	134						
727883391	Scyliorhinus canicula	24/11/1994	57.3167	-9.0333	141	9.707	35.373	11.122	5.968	0.723	4.729
727946860	Scyliorhinus canicula	26/02/1997	58.8	-3.7833	93						
727947012	Scyliorhinus canicula	29/11/1997	56.2333	-9.1167	180	9.786	35.378	12.039	5.898	0.75	4.469
727947113	Scyliorhinus canicula	06/03/1997	53.7667	-5.5667	96	10.165	34.498	8.297	6.219	0.664	5.948
727883368	Scyliorhinus canicula	24/11/1994	57.3167	-8.4667	146	9.75	35.39	10.833	5.939	0.697	4.848
727947597	Scyliorhinus canicula	10/12/1997	56.4333	-6.7167	88						
727883028	Raja montagui	24/03/1994	58.3667	-5.9667	106	9.5	35.177	9.112	5.993	0.651	3.645
727884535	Squalus acanthias	24/03/1994	58.2667	-6	117						
727883365	Scyliorhinus canicula	24/11/1994	57.3167	-8.4667	146	9.75	35.39	10.833	5.939	0.697	4.848
727883518	Scyliorhinus canicula	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727883533	Scyliorhinus canicula	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727948657	Squalus acanthias	03/12/1997	55.3667	-6.75	75						
727883875	Scyliorhinus canicula	04/12/1994	55.8167	-8.25	142						
727948685	Squalus acanthias	10/12/1997	56.6	-7.4	176						
727884617	Squalus acanthias	26/03/1994	59.4167	-3.9333	132	8.652	35.27	10.837	6.119	0.769	4.771
727884578	Squalus acanthias	24/03/1994	58.3667	-5.9667	106	9.5	35.177	9.112	5.993	0.651	3.645
727955055	Raja clavata	08/03/2004	57.6448	-8.5145	147	9.75	35.39	10.833	5.939	0.697	4.848
727918581	Raja clavata	19/03/1996	55.7833	-9.0167	133	10.058	35.382	10.273	5.908	0.697	4.322
727961738	Scyliorhinus canicula	13/11/2004	59.2095	-4.26	104	9.02	35.216	9.449	6.1	0.691	4.053
727900391	Scyliorhinus canicula	13/03/2004	53.7467	-4.3193	50						
727901801	Squalus acanthias	30/03/1995	58.3667	-5.9333	110	9.5	35.177	9.112	5.993	0.651	3.645
727901790	Squalus acanthias	30/03/1995	58.3667	-5.9333	110	9.5	35.177	9.112	5.993	0.651	3.645
727970289	Squalus acanthias	30/11/2004	58.064	-6.2812	108						
727969378	Scyliorhinus canicula	16/11/2004	57.863	-9.4753	311	9.559	35.377	11.679	5.921	0.775	5.043
727970896	Scyliorhinus canicula	14/03/2003	53.7427	-4.2552	50						
727908274	Scyliorhinus canicula	21/11/2006	58.5562	-6.099	110						
727973298	Leucoraja naevus	08/03/1987	55.9667	-6.6833	58						
727976809	Scyliorhinus canicula	02/12/2002	58.8182	-6.8543	150						
727976922	Scyliorhinus canicula	02/12/2002	58.8182	-6.8543	150						
727912028	Scyliorhinus canicula	29/11/2006	55.8293	-8.4213	134	9.977	35.361	9.892	5.888	0.698	4.595
727912223	Scyliorhinus canicula	25/03/2006	55.8305	-7.7607	131						
727912319	Scyliorhinus canicula	26/03/2006	57.1057	-7.0267	143						
727979066	Squalus acanthias	25/03/2007	56.5518	-7.3322	150						
727979055	Squalus acanthias	23/03/2007	55.8297	-8.3318	151						
727979150	Squalus acanthias	28/11/2007	56.7608	-6.944	135						
727918545	Raja clavata	12/03/1996	57.2333	-8.45	122	9.818	35.372	10.695	5.846	0.706	4.701
727979162	Squalus acanthias	28/11/2007	56.7608	-6.944	135						
727919567	Scyliorhinus canicula	09/11/1996	55.8167	-8.25	145						
727919526	Scyliorhinus canicula	09/11/1996	55.8167	-8.25	145						
727920176	Scyliorhinus canicula	19/03/1996	55.7833	-9.0167	133	10.058	35.382	10.273	5.908	0.697	4.322
727921177	Squalus acanthias	10/11/1996	54.4833	-9.5167	94						
727921203	Squalus acanthias	12/03/1996	57.2333	-8.45	122	9.818	35.372	10.695	5.846	0.706	4.701
727921376	Squalus acanthias	24/03/1996	58.3333	-5.9833	110	9.5	35.177	9.112	5.993	0.651	3.645
727988530	Scyliorhinus canicula	23/11/1998	54.3167	-4.95	113						
727987161	Raja montagui	25/11/1998	56.6167	-7.35	177						
727988042	Scyliorhinus canicula	15/11/1998	55.8167	-8.25	148						
727988197	Scyliorhinus canicula	22/02/1998	54.0833	-4.0333	36						
727988365	Scyliorhinus canicula	22/11/1998	53.8	-4.8833	87						
727988405	Scyliorhinus canicula	22/11/1998	53.9	-3.8333	41						
727989648	Squalus acanthias	19/02/1998	55.85	-9.0167	143	10.09	35.412	10.361	5.922	0.691	4.269
727928752	Scyliorhinus canicula	19/11/2004	56.2053	-9.0825	167	9.836	35.378	10.854	5.929	0.711	4.394
727930516	Squalus acanthias	29/11/2006	55.8293	-8.4213	134	9.977	35.361	9.892	5.888	0.698	4.595
727996367	Galeus melastomus	05/03/1999	56.4833	-7.4833	147						
727997649	Leucoraja naevus	04/12/1999	58.8	-3.8833	93						
727931755	Scyliorhinus canicula	15/11/2004	58.6805	-7.2052	95	9.818	35.289	10.42	5.916	0.688	3.963
727998135	Scyliorhinus canicula	14/11/2004	59.2473	-6.3662	130	9.189	35.31	11.983	6.063	0.776	4.966
728007178	Scyliorhinus canicula	04/03/1999	57.15	-6.9833	134						
728007176	Scyliorhinus canicula	04/03/1999	57.15	-6.9833	134						
728007269	Scyliorhinus canicula	05/03/1999	56.4833	-7.4833	147						
728007260	Scyliorhinus canicula	05/03/1999	56.4833	-7.4833	147						
728007441	Scyliorhinus canicula	05/03/1999	55.7833	-9	132	10.058	35.382	10.273	5.908	0.697	4.322
728008004	Scyliorhinus canicula	03/12/1999	59.2167	-6.3	126	9.189	35.31	11.983	6.063	0.776	4.966
728008023	Scyliorhinus canicula	15/03/1999	54.6167	-4.1167	56						
728008075	Scyliorhinus canicula	04/12/1999	58.8	-3.8833	93						
728009131	Squalus acanthias	06/03/1999	55.8167	-8.25	150						
728009134	Squalus acanthias	07/03/1999	56.6	-8.4833	165	9.738	35.361	10.914	5.868	0.707	4.143
727946397	Raja montagui	10/03/1997	55.9167	-6.7	70						
727946943	Scyliorhinus canicula	04/03/1997	54.2833	-4.9667	118						
727947460	Scyliorhinus canicula	11/03/1997	57.1167	-7.0333	142						
727947592	Scyliorhinus canicula	10/12/1997	56.4333	-6.7167	88						
728020509	Leucoraja naevus	27/11/2000	56.6167	-7.35	176						
728021666	Scyliorhinus canicula	05/03/2011	54.7648	-10.2875	122	10.116	35.395	10.567	5.918	0.727	3.4
728024383	Raja clavata	28/11/2003	56.2038	-7.3267	98	9.732	35.183	10.14	5.823	0.669	3.744
727960182	Scyliorhinus canicula	19/03/2002	57.3082	-9.14	144	9.707	35.373	11.122	5.968	0.723	4.729
728031614	Raja montagui	17/03/2000	59.3333	-3.95	130	8.652	35.27	10.837	6.119	0.769	4.771
728031592	Raja montagui	16/03/2000	58.8	-6.2	110						
728032272	Scyliorhinus canicula	05/03/2000	57.9667	-6.2167	98						
727976273	Scyliorhinus canicula	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
727976274	Scyliorhinus canicula	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
727996368	Galeus melastomus	05/03/1999	56.4833	-7.4833	147						
727997650	Leucoraja naevus	17/03/1999	58.3833	-5.9833	101	9.5	35.177	9.112	5.993	0.651	3.645
727998166	Scyliorhinus canicula	08/03/2004	56.7747	-9.0128	175	9.786	35.378	12.039	5.898	0.75	4.469
727979028	Squalus acanthias	19/11/2007	56.5972	-8.5508	145	9.738	35.361	10.914	5.868	0.707	4.143
727979175	Squalus acanthias	28/11/2007	56.7608	-6.944	135						
727831966	Raja montagui	09/03/2002	53.791	-3.7022	42						
727833096	Raja montagui	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
728007251	Scyliorhinus canicula	17/11/1999	55.85	-9.0167	143	10.09	35.412	10.361	5.922	0.691	4.269
728007180	Scyliorhinus canicula	04/03/1999	57.15	-6.9833	134						
728007729	Scyliorhinus canicula	09/03/1999	58.8	-6.2	116						
728007708	Scyliorhinus canicula	21/11/1999	54.3833	-3.8333	40						
728008036	Scyliorhinus canicula	04/12/1999	59.1833	-4.2667	98	9.02	35.216	9.449	6.1	0.691	4.053
728009146	Squalus acanthias	29/11/1999	54.2667	-4.95	95						
728009267	Squalus acanthias	17/03/1999	58.3833	-5.9833	101	9.5	35.177	9.112	5.993	0.651	3.645
728007018	Scyliorhinus canicula	14/11/1999	58.7833	-6.15	110						
728020377	Scyliorhinus canicula	22/02/2010	59.6033	-5.1555	135	9.061	35.292	11.758	6.082	0.78	4.956
728007033	Scyliorhinus canicula	14/11/1999	58.7833	-6.15	110						
728007579	Scyliorhinus canicula	07/03/1999	56.75	-9	201	9.786	35.378	12.039	5.898	0.75	4.469
728007592	Scyliorhinus canicula	07/03/1999	56.75	-9	201	9.786	35.378	12.039	5.898	0.75	4.469
727988208	Scyliorhinus canicula	22/02/1998	54.0833	-4.0333	36						
728007816	Scyliorhinus canicula	22/11/1999	53.4	-5.9	40	10.4	34.355	6.989	6.148	0.591	4.593
727987956	Scyliorhinus canicula	14/11/1998	56.75	-9	224	9.786	35.378	12.039	5.898	0.75	4.469
727987879	Scyliorhinus canicula	14/11/1998	57.3167	-8.4667	153	9.75	35.39	10.833	5.939	0.697	4.848
727987914	Scyliorhinus canicula	14/11/1998	57.3	-9.0333	145	9.707	35.373	11.122	5.968	0.723	4.729
728008009	Scyliorhinus canicula	03/12/1999	59.2167	-6.3	126	9.189	35.31	11.983	6.063	0.776	4.966
727987994	Scyliorhinus canicula	19/02/1998	55.4333	-9.15	114	10.058	35.382	10.273	5.908	0.697	4.322
727988122	Scyliorhinus canicula	16/11/1998	54.3167	-10.3	123	10.116	35.395	10.567	5.918	0.727	3.4
727988371	Scyliorhinus canicula	22/11/1998	53.8	-4.8833	87						
727867625	Scyliorhinus canicula	27/11/2007	55.9888	-7.2443	110						
727867710	Scyliorhinus canicula	27/11/2007	55.9888	-7.2443	110						
727989506	Squalus acanthias	12/11/1998	58.1	-6.1	123						
727868071	Scyliorhinus canicula	28/11/2007	56.7608	-6.944	135						
727868039	Scyliorhinus canicula	28/03/2007	59.364	-5.3123	114	9.061	35.292	11.758	6.082	0.78	4.956
727989514	Squalus acanthias	12/11/1998	58.1	-6.1	123						
727868167	Scyliorhinus canicula	28/03/2007	59.364	-5.3123	114	9.061	35.292	11.758	6.082	0.78	4.956
727868197	Scyliorhinus canicula	29/11/2007	59.0263	-5.8377	80	9.309	35.188	8.788	6.167	0.644	3.752
728020502	Leucoraja naevus	17/03/2000	59.3333	-3.95	130	8.652	35.27	10.837	6.119	0.769	4.771
727876106	Galeus melastomus	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727876083	Galeorhinus galeus	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727998131	Scyliorhinus canicula	08/03/2004	56.7747	-9.0128	175	9.786	35.378	12.039	5.898	0.75	4.469
727877229	Leucoraja naevus	12/03/1994	58.4167	-6.0167	96						
728019804	Scyliorhinus canicula	24/11/2009	58.7527	-5.7827	105	9.5	35.177	9.112	5.993	0.651	3.645
727882659	Scyliorhinus canicula	25/11/2002	54.6155	-4.1657	54						
727882633	Scyliorhinus canicula	25/11/2002	54.6155	-4.1657	54						
727883502	Scyliorhinus canicula	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727883499	Scyliorhinus canicula	18/03/1994	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727884420	Squalus acanthias	12/03/1994	58.4167	-6.0167	96						
727884576	Squalus acanthias	24/03/1994	58.3667	-5.9667	106	9.5	35.177	9.112	5.993	0.651	3.645
728007727	Scyliorhinus canicula	09/03/1999	58.8	-6.2	116						
728007091	Scyliorhinus canicula	02/03/1999	59.2167	-4.05	117	8.875	35.279	11.318	6.101	0.776	4.871
728007017	Scyliorhinus canicula	14/11/1999	58.7833	-6.15	110						
728007288	Scyliorhinus canicula	05/03/1999	56.4833	-7.4833	147						
728007266	Scyliorhinus canicula	05/03/1999	56.4833	-7.4833	147						
728007420	Scyliorhinus canicula	05/03/1999	55.7833	-9	132	10.058	35.382	10.273	5.908	0.697	4.322
728007777	Scyliorhinus canicula	21/11/1999	54.0833	-4.05	40						
728007885	Scyliorhinus canicula	11/03/1999	54.2333	-5.3833	51						
728008035	Scyliorhinus canicula	04/12/1999	59.1833	-4.2667	98	9.02	35.216	9.449	6.1	0.691	4.053
728032153	Scyliorhinus canicula	13/11/2000	59.3	-3.9667	126	8.652	35.27	10.837	6.119	0.769	4.771
728032557	Scyliorhinus canicula	18/11/2000	55.85	-9	146	10.09	35.412	10.361	5.922	0.691	4.269
728032483	Scyliorhinus canicula	18/11/2000	56.3167	-8.4167	146	9.738	35.361	10.914	5.868	0.707	4.143
728032910	Scyliorhinus canicula	14/03/2000	57.2333	-8.45	128	9.818	35.372	10.695	5.846	0.706	4.701
728032862	Scyliorhinus canicula	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
728031570	Raja montagui	14/03/2000	57.2333	-8.45	128	9.818	35.372	10.695	5.846	0.706	4.701
728033204	Scyliorhinus canicula	17/03/2000	59.3333	-3.95	130	8.652	35.27	10.837	6.119	0.769	4.771
728033180	Scyliorhinus canicula	26/11/2000	54.2667	-4.95	101						
728033248	Scyliorhinus canicula	27/11/2000	56	-7.1833	112	9.732	35.183	10.14	5.823	0.669	3.744
728034374	Galeus melastomus	16/11/2004	57.863	-9.4753	311	9.559	35.377	11.679	5.921	0.775	5.043
728035010	Squalus acanthias	18/11/2000	55.85	-9	146	10.09	35.412	10.361	5.922	0.691	4.269
727890911	Leucoraja naevus	02/04/1995	58.75	-6.15	120						
728032142	Scyliorhinus canicula	13/11/2000	59.3	-3.9667	126	8.652	35.27	10.837	6.119	0.769	4.771
728032554	Scyliorhinus canicula	18/11/2000	55.85	-9	146	10.09	35.412	10.361	5.922	0.691	4.269
728032901	Scyliorhinus canicula	14/03/2000	57.2333	-8.45	128	9.818	35.372	10.695	5.846	0.706	4.701
728032856	Scyliorhinus canicula	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
728032977	Scyliorhinus canicula	23/11/2000	54.4167	-3.85	35						
728032911	Scyliorhinus canicula	14/03/2000	57.2333	-8.45	128	9.818	35.372	10.695	5.846	0.706	4.701
728033113	Scyliorhinus canicula	24/11/2000	53.8167	-4.8333	53						
728033095	Scyliorhinus canicula	24/11/2000	53.8167	-4.8333	53						
728034917	Squalus acanthias	13/11/2000	59.3	-3.9667	126	8.652	35.27	10.837	6.119	0.769	4.771
728034915	Squalus acanthias	13/11/2000	59.3	-3.9667	126	8.652	35.27	10.837	6.119	0.769	4.771
728034999	Squalus acanthias	18/11/2000	55.85	-9	146	10.09	35.412	10.361	5.922	0.691	4.269
727897180	Raja montagui	22/03/2006	53.814	-4.8808	96						
728017856	Scyliorhinus canicula	19/03/2008	58.0137	-9.065	180	9.419	35.364	11.673	5.949	0.764	5.292
728042658	Galeus melastomus	31/10/2001	55.1365	-10.071	450	9.371	35.384	12.562	5.84	0.88	5.768
728019624	Raja montagui	21/11/2009	56.3788	-6.8102	75						
727899210	Scyliorhinus canicula	02/11/1995	55.4667	-9.2667	153	10.09	35.412	10.361	5.922	0.691	4.269
727899229	Scyliorhinus canicula	02/11/1995	55.4667	-9.2667	153	10.09	35.412	10.361	5.922	0.691	4.269
727900679	Scyliorhinus canicula	26/11/2002	56.2288	-7.2123	97	9.732	35.183	10.14	5.823	0.669	3.744
727901294	Scyliorhinus canicula	16/11/1995	55.3167	-8.4833	93	10.091	35.319	9.886	5.907	0.685	4.255
727901848	Squalus acanthias	30/03/1995	58.3833	-5.6	105	9.5	35.177	9.112	5.993	0.651	3.645
727901774	Squalus acanthias	30/03/1995	58.3667	-5.9333	110	9.5	35.177	9.112	5.993	0.651	3.645
728024399	Leucoraja naevus	26/03/2005	56.5447	-7.3462	150						
727908966	Scyliorhinus canicula	29/11/2006	55.8293	-8.4213	134	9.977	35.361	9.892	5.888	0.698	4.595
728053609	Scyliorhinus canicula	05/11/2001	53.9327	-3.7938	35						
728052847	Scyliorhinus canicula	02/03/2001	58.0717	-8.8242	165	9.55	35.363	11.325	6.018	0.737	4.935
728052971	Scyliorhinus canicula	05/03/2001	54.6075	-4.1287	56						
728053086	Scyliorhinus canicula	01/11/2001	54.5697	-10.2052	120	10.116	35.395	10.567	5.918	0.727	3.4
728049388	Squalus acanthias	28/11/2003	56.6242	-7.3628	170						
728053781	Scyliorhinus canicula	11/11/2001	58.0247	-5.7722	112	9.5	35.177	9.112	5.993	0.651	3.645
727911012	Scyliorhinus canicula	22/03/2006	53.814	-4.8808	96						
727910993	Scyliorhinus canicula	22/03/2006	53.814	-4.8808	96						
728031617	Raja montagui	27/11/2000	56	-7.1833	112	9.732	35.183	10.14	5.823	0.669	3.744
728032548	Scyliorhinus canicula	18/11/2000	55.85	-9	146	10.09	35.412	10.361	5.922	0.691	4.269
728055336	Squalus acanthias	30/11/2003	57.9318	-6.2125	90						
727912118	Scyliorhinus canicula	25/03/2006	55.8305	-7.7607	131						
727912112	Scyliorhinus canicula	25/03/2006	55.8305	-7.7607	131						
727912845	Scyliorhinus canicula	28/03/2006	58.5628	-5.6078	132						
728032881	Scyliorhinus canicula	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
727912798	Scyliorhinus canicula	29/03/2006	59.3513	-5.0923	138	9.047	35.338	12.183	6.158	0.777	5.117
727912763	Scyliorhinus canicula	05/12/2006	59.5517	-5.1553	139	9.047	35.338	12.183	6.158	0.777	5.117
728032887	Scyliorhinus canicula	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
728056268	Raja clavata	21/11/2005	57.7055	-9.0907	155	9.707	35.373	11.122	5.968	0.723	4.729
728052223	Raja clavata	04/03/2001	56.1902	-9.108	181	9.786	35.378	12.039	5.898	0.75	4.469
727912911	Scyliorhinus canicula	29/03/2006	59.3513	-5.0923	138	9.047	35.338	12.183	6.158	0.777	5.117
728033096	Scyliorhinus canicula	24/11/2000	53.8167	-4.8333	53						
728052244	Raja clavata	02/11/2001	55.1152	-9.3635	100	10.174	35.368	10.156	5.91	0.684	4.026
728052243	Raja clavata	02/11/2001	55.1152	-9.3635	100	10.174	35.368	10.156	5.91	0.684	4.026
728033098	Scyliorhinus canicula	24/11/2000	53.8167	-4.8333	53						
728052272	Raja montagui	02/03/2001	58.5227	-8.0418	151	9.55	35.363	11.325	6.018	0.737	4.935
728053003	Scyliorhinus canicula	31/10/2001	55.8563	-9.0103	144	10.09	35.412	10.361	5.922	0.691	4.269
728052831	Scyliorhinus canicula	02/03/2001	58.0717	-8.8242	165	9.55	35.363	11.325	6.018	0.737	4.935
728052852	Scyliorhinus canicula	27/10/2001	58.5687	-7.3333	112	9.818	35.289	10.42	5.916	0.688	3.963
728052921	Scyliorhinus canicula	04/03/2001	56.1902	-9.108	181	9.786	35.378	12.039	5.898	0.75	4.469
728053565	Scyliorhinus canicula	04/11/2001	54.121	-4.0423	30						
728053512	Scyliorhinus canicula	04/11/2001	54.6063	-4.2028	68						
728053533	Scyliorhinus canicula	04/11/2001	54.6063	-4.2028	68						
728054157	Squalus acanthias	28/11/2003	56.6242	-7.3628	170						
728054366	Scyliorhinus canicula	27/10/2001	58.5687	-7.3333	112	9.818	35.289	10.42	5.916	0.688	3.963
728056294	Raja clavata	22/11/2005	55.8365	-9.004	140	10.09	35.412	10.361	5.922	0.691	4.269
728058429	Scyliorhinus canicula	16/03/2005	56.7735	-9.011	170	9.836	35.378	10.854	5.929	0.711	4.394
728058624	Scyliorhinus canicula	16/03/2005	58.0343	-9.0412	185	9.419	35.364	11.673	5.949	0.764	5.292
728058887	Scyliorhinus canicula	22/11/2005	56.603	-8.5493	160	9.738	35.361	10.914	5.868	0.707	4.143
728059048	Scyliorhinus canicula	21/03/2005	53.736	-4.2035	50						
728056235	Raja clavata	16/03/2005	58.0343	-9.0412	185	9.419	35.364	11.673	5.949	0.764	5.292
728056969	Squalus acanthias	03/11/2001	55.4563	-7.5432	64						
728058198	Scyliorhinus canicula	15/03/2005	58.02	-8.854	160	9.55	35.363	11.325	6.018	0.737	4.935
728057740	Scyliorhinus canicula	14/11/2003	58.5592	-6.1103	100						
728058158	Scyliorhinus canicula	14/03/2005	58.6855	-7.1975	100	9.818	35.289	10.42	5.916	0.688	3.963
728058483	Scyliorhinus canicula	18/03/2005	55.45	-9.219	120	10.058	35.382	10.273	5.908	0.697	4.322
728058418	Scyliorhinus canicula	19/11/2005	59.263	-6.5757	212	9.048	35.347	12.9	6.044	0.785	5.628
727919457	Scyliorhinus canicula	09/03/1996	58.0333	-8.8666	160	9.55	35.363	11.325	6.018	0.737	4.935
727919596	Scyliorhinus canicula	09/11/1996	55.85	-9	145	10.09	35.412	10.361	5.922	0.691	4.269
728058801	Scyliorhinus canicula	22/11/2005	56.603	-8.5493	160	9.738	35.361	10.914	5.868	0.707	4.143
727919552	Scyliorhinus canicula	09/11/1996	55.8167	-8.25	145						
728059016	Scyliorhinus canicula	21/03/2005	53.736	-4.2035	50						
727920405	Scyliorhinus canicula	22/03/1996	59.2167	-4.15	105	9.02	35.216	9.449	6.1	0.691	4.053
728065004	Scyliorhinus canicula	14/11/2003	58.7908	-6.1873	118						
728064189	Scyliorhinus canicula	26/03/2005	56.7442	-6.9913	140						
728060189	Scyliorhinus canicula	27/11/2005	53.916	-3.8257	45						
727921084	Squalus acanthias	09/11/1996	55.85	-9	145	10.09	35.412	10.361	5.922	0.691	4.269
728064059	Scyliorhinus canicula	25/03/2005	56.1912	-7.3708	103	9.732	35.183	10.14	5.823	0.669	3.744
728064055	Scyliorhinus canicula	25/03/2005	56.1912	-7.3708	103	9.732	35.183	10.14	5.823	0.669	3.744
728064096	Scyliorhinus canicula	25/03/2005	56.1912	-7.3708	103	9.732	35.183	10.14	5.823	0.669	3.744
728064104	Scyliorhinus canicula	25/03/2005	56.1912	-7.3708	103	9.732	35.183	10.14	5.823	0.669	3.744
727921377	Squalus acanthias	24/03/1996	58.3333	-5.9833	110	9.5	35.177	9.112	5.993	0.651	3.645
728064603	Scyliorhinus canicula	03/12/2005	56.6	-7.4007	175						
728064502	Scyliorhinus canicula	02/12/2005	56.1923	-7.3677	105	9.732	35.183	10.14	5.823	0.669	3.744
728064483	Scyliorhinus canicula	03/12/2005	56.6	-7.4007	175						
728064658	Scyliorhinus canicula	03/12/2005	57.0862	-7.0452	145						
728064164	Scyliorhinus canicula	26/03/2005	56.5447	-7.3462	150						
728064150	Scyliorhinus canicula	26/03/2005	56.5447	-7.3462	150						
728067919	Leucoraja naevus	16/11/2002	58.5167	-8.1407	235	9.473	35.376	11.415	5.969	0.737	5.202
728064211	Scyliorhinus canicula	29/11/2005	54.4845	-9.4063	90						
728067944	Leucoraja naevus	19/11/2002	54.589	-10.293	121	10.116	35.395	10.567	5.918	0.727	3.4
728064663	Scyliorhinus canicula	03/12/2005	57.0862	-7.0452	145						
727930675	Squalus acanthias	03/12/2006	57.1052	-7.0263	144						
728052210	Raja brachyura	05/03/2001	54.6075	-4.1287	56						
728052961	Scyliorhinus canicula	04/03/2001	55.8252	-9.009	142	10.09	35.412	10.361	5.922	0.691	4.269
728052684	Scyliorhinus canicula	24/10/2001	59.2922	-3.9747	125	8.652	35.27	10.837	6.119	0.769	4.771
728052669	Scyliorhinus canicula	24/10/2001	59.2922	-3.9747	125	8.652	35.27	10.837	6.119	0.769	4.771
728052665	Scyliorhinus canicula	24/10/2001	59.2922	-3.9747	125	8.652	35.27	10.837	6.119	0.769	4.771
728052937	Scyliorhinus canicula	04/03/2001	56.1902	-9.108	181	9.786	35.378	12.039	5.898	0.75	4.469
728053342	Scyliorhinus canicula	03/11/2001	55.4563	-7.5432	64						
728053523	Scyliorhinus canicula	04/11/2001	54.6063	-4.2028	68						
728053457	Scyliorhinus canicula	03/11/2001	55.4138	-6.72	70						
728053710	Scyliorhinus canicula	09/11/2001	56.568	-7.3223	147						
728053696	Scyliorhinus canicula	09/11/2001	56.568	-7.3223	147						
728053871	Scyliorhinus canicula	14/03/2005	58.6855	-7.1975	100	9.818	35.289	10.42	5.916	0.688	3.963
728074506	Raja montagui	14/11/2003	58.5592	-6.1103	100						
728055498	Scyliorhinus canicula	17/03/2000	59.3333	-3.95	130	8.652	35.27	10.837	6.119	0.769	4.771
728078226	Squalus acanthias	22/11/2005	56.603	-8.5493	160	9.738	35.361	10.914	5.868	0.707	4.143
728078237	Squalus acanthias	22/11/2005	56.603	-8.5493	160	9.738	35.361	10.914	5.868	0.707	4.143
727936086	Galeus melastomus	21/11/2005	56.7752	-9.0115	170	9.836	35.378	10.854	5.929	0.711	4.394
728056570	Raja montagui	26/03/2005	56.5447	-7.3462	150						
727936194	Scyliorhinus canicula	19/11/2004	55.4637	-9.2773	140	10.09	35.412	10.361	5.922	0.691	4.269
728057820	Scyliorhinus canicula	03/12/2005	56.7462	-6.9725	140						
728058426	Scyliorhinus canicula	19/11/2005	59.263	-6.5757	212	9.048	35.347	12.9	6.044	0.785	5.628
